openalex_id,display_name_or_alias,orcid,institutions,n_institutions,n_works_in_input
https://openalex.org/A5059571632,Milad Taleby Ahvanooey,https://orcid.org/0000-0002-5052-5492,,0,1
https://openalex.org/A5106376519,Mohammad Mohammadiaria,,Center for Biomolecular Nanotechnologies; Health First; Italian Institute of Technology,3,1
https://openalex.org/A5079942107,Mohammadrahim Kazemzadeh,https://orcid.org/0000-0003-3680-2921,Center for Biomolecular Nanotechnologies; Italian Institute of Technology,2,1
https://openalex.org/A5067692388,Monica Biggio,https://orcid.org/0000-0001-5800-4643,University of Genoa,1,1
https://openalex.org/A5023769286,Monica Favaro,https://orcid.org/0000-0003-4091-6163,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5051045021,Monica Macrì,https://orcid.org/0000-0002-1068-1319,University of Calabria,1,1
https://openalex.org/A5079909253,Monica Roascio,https://orcid.org/0000-0002-4522-1574,University of Genoa,1,1
https://openalex.org/A5101384521,Mostafa A. L. Abdel-Salam,,,0,1
https://openalex.org/A5109548633,Muhammad Adnan,,Universidad Carlos III de Madrid; University of Genoa,2,1
https://openalex.org/A1828770254,Muhammad Adnan,https://orcid.org/0000-0001-5035-7567,University of Genoa,1,1
https://openalex.org/A5060698708,Muhammad Farhan Humayun,https://orcid.org/0000-0002-1160-813X,University of Genoa,1,1
https://openalex.org/A5103148548,Muhammad Hassan Raza,https://orcid.org/0000-0001-9857-1909,University of Genoa,1,1
https://openalex.org/A5088727388,Muhammad Tabish Bilal,https://orcid.org/0000-0002-2573-5121,University of Genoa,1,1
https://openalex.org/A5119098674,Natalia Giraldo Vásquez,https://orcid.org/0000-0002-7480-439X,,0,1
https://openalex.org/A5062082537,Natalia Sokół,https://orcid.org/0000-0002-0269-1701,,0,1
https://openalex.org/A5065435110,Natan Orzechowski,https://orcid.org/0000-0001-7350-9519,Warsaw University of Technology,1,1
https://openalex.org/A5039564070,Nhat Minh Dinh Le,https://orcid.org/0000-0001-8304-8584,University of Da Nang,1,1
https://openalex.org/A5052343420,Niccolò Casiddu,https://orcid.org/0000-0002-5010-038X,,0,1
https://openalex.org/A5057584942,Nicola Coppedé,https://orcid.org/0000-0001-5715-4236,Institute of Materials for Electronics and Magnetism; National Research Council,2,1
https://openalex.org/A5037953836,Nicola Loglisci,,CIMA Research Foundation,1,1
https://openalex.org/A5038454882,Nicola Smania,https://orcid.org/0000-0001-7630-1887,University of Verona,1,1
https://openalex.org/A5015964435,Nicola Traverso,https://orcid.org/0000-0002-0306-8647,University of Genoa,1,1
https://openalex.org/A5114797972,Nicola Valentino Canessa,https://orcid.org/0000-0002-4537-7210,,0,1
https://openalex.org/A5041674466,Nicola Valè,https://orcid.org/0000-0002-2364-5990,University of Verona,1,1
https://openalex.org/A5013375566,Nicolas Mayot,https://orcid.org/0000-0003-4255-5939,,0,1
https://openalex.org/A5040255823,Nicoló Boccardo,https://orcid.org/0000-0002-3460-7068,Italian Institute of Technology,1,1
https://openalex.org/A5010853051,Ninghui Li,https://orcid.org/0000-0002-2068-4425,McGill University,1,1
https://openalex.org/A5015469645,Oliver Díaz,https://orcid.org/0000-0001-8259-8381,,0,1
https://openalex.org/A5013828170,Oliver Díaz,https://orcid.org/0000-0001-6789-5177,Universitat de Barcelona,1,1
https://openalex.org/A5051688791,Oliver Kiersnowski,https://orcid.org/0000-0001-6016-0514,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5068038161,Orazio Aiello,https://orcid.org/0000-0002-6938-9806,University of Genoa,1,1
https://openalex.org/A5005839943,Paola Bassani,https://orcid.org/0000-0003-2567-9913,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5042057537,Paola Cecere,,Italian Institute of Technology,1,1
https://openalex.org/A5000319308,Paola Cutugno,,Institute for Computational Linguistics “A. Zampolli”; National Research Council,2,1
https://openalex.org/A5057279396,Paola Giannini,https://orcid.org/0000-0003-2239-9529,,0,1
https://openalex.org/A5032251695,Paola Imbrici,https://orcid.org/0000-0001-9140-5350,University of Bari Aldo Moro,1,1
https://openalex.org/A5085970742,Paola Lova,https://orcid.org/0000-0002-5634-6321,University of Genoa,1,1
https://openalex.org/A5017596699,Paolo Di Lillo,https://orcid.org/0000-0003-2083-1883,Università degli studi di Cassino e del Lazio Meridionale,1,1
https://openalex.org/A5072177023,Paolo Dondero,https://orcid.org/0000-0002-9185-9413,,0,1
https://openalex.org/A5072981900,Paolo Lugli,https://orcid.org/0000-0002-2511-5643,Free University of Bozen-Bolzano,1,1
https://openalex.org/A5074242102,Paolo Merciadri,,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5065139752,Paolo Moretti,https://orcid.org/0000-0002-9840-282X,,0,1
https://openalex.org/A5084790176,Paolo Motto Ros,https://orcid.org/0000-0002-6955-3098,Polytechnic University of Turin,1,1
https://openalex.org/A5055197261,Paolo Nicolardi,,Esaote (Italy),1,1
https://openalex.org/A5114829637,Parnian Govahi,https://orcid.org/0009-0005-5281-4000,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5078710181,Patricia Baena,,,0,1
https://openalex.org/A5025214492,Patrizia Schettino,https://orcid.org/0009-0006-9564-5929,,0,1
https://openalex.org/A5058964943,Pier Paolo Pompa,https://orcid.org/0000-0001-7549-0612,Italian Institute of Technology; Zhejiang University,2,1
https://openalex.org/A5016189819,Pierangela Bruno,https://orcid.org/0000-0002-0832-0151,University of Calabria,1,1
https://openalex.org/A5064854371,Pierpaolo Baglietto,https://orcid.org/0000-0003-4467-5424,University of Genoa,1,1
https://openalex.org/A5119985954,Pierumberto Mortola,,University of Genoa,1,1
https://openalex.org/A5031191206,Pietro Fiaschi,https://orcid.org/0000-0002-6034-5524,Ospedale Policlinico San Martino; University of Genoa,2,1
https://openalex.org/A5078835388,Pietro Ibba,https://orcid.org/0000-0002-2137-1957,Free University of Bozen-Bolzano,1,1
https://openalex.org/A5099978869,Pietro Squeri,,,0,1
https://openalex.org/A5061833989,Pilar M. Ferraro,https://orcid.org/0000-0002-5008-2791,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5050122472,Quan Khanh Luu,https://orcid.org/0000-0002-8544-7260,Japan Advanced Institute of Science and Technology,1,1
https://openalex.org/A5099774812,Quinn Dyer‐Hawes,https://orcid.org/0009-0003-8968-6423,McGill University,1,1
https://openalex.org/A1973504355,R. Chemello,,University of Palermo,1,1
https://openalex.org/A5079061140,R. Minciardi,https://orcid.org/0000-0001-7402-6535,,0,1
https://openalex.org/A5112384697,R. Novaković,https://orcid.org/0000-0001-9569-3820,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5107883672,R. Wolff,https://orcid.org/0000-0002-3758-6194,Italian Institute of Technology,1,1
https://openalex.org/A5034004961,Rabab Haider,https://orcid.org/0000-0002-5409-9769,Georgia Institute of Technology,1,1
https://openalex.org/A5065937143,Rachele Garella,https://orcid.org/0000-0003-3194-7603,University of Florence,1,1
https://openalex.org/A5003736024,Rafael Misoczki,,,0,1
https://openalex.org/A5051046532,Raffaella Barbieri,https://orcid.org/0000-0001-8254-9758,Instituto di Biofisica,1,1
https://openalex.org/A5105789652,Raffaella De Vita,,"Istituto Nazionale di Fisica Nucleare, Sezione di Genova",1,1
https://openalex.org/A5059058911,Rainer Kiko,https://orcid.org/0000-0002-7851-9107,Centre National de la Recherche Scientifique; GEOMAR Helmholtz Centre for Ocean Research Kiel; Laboratoire d’Océanographie de Villefranche; Sorbonne Université,4,1
https://openalex.org/A5101456749,Rakesh Srivastava,https://orcid.org/0000-0002-5345-532X,,0,1
https://openalex.org/A5056343752,Renato Buzio,https://orcid.org/0000-0001-5632-5531,Superconducting and other Innovative Materials and Devices Institute,1,1
https://openalex.org/A5022185440,Riccardo Pecori,https://orcid.org/0000-0002-5948-5845,,0,1
https://openalex.org/A5069609619,Riccardo Scarfiello,https://orcid.org/0000-0002-6277-1252,Center for Biomolecular Nanotechnologies; Istituto di Nanotecnologia; Italian Institute of Technology,3,1
https://openalex.org/A5014725683,Richard Osuala,https://orcid.org/0000-0003-1835-8564,,0,1
https://openalex.org/A2027629218,Robert Wolff,https://orcid.org/0000-0003-3270-7791,,0,1
https://openalex.org/A5110090485,Roberta Squecco,,University of Florence,1,1
https://openalex.org/A5093732261,Robin Arbaud,https://orcid.org/0009-0002-1314-3396,Ingegneria dei Sistemi (Italy); Italian Institute of Technology,2,1
https://openalex.org/A4283924101,"Romanengo, Chiara",,,0,1
https://openalex.org/A5083842969,Rosaria Ester Musumeci,https://orcid.org/0000-0002-1022-0571,,0,1
https://openalex.org/A5031972762,Rosella Trò,https://orcid.org/0000-0002-4915-5295,University of Genoa,1,1
https://openalex.org/A5031871733,Ruiwen He,https://orcid.org/0000-0002-5381-6068,Vinci (France),1,1
https://openalex.org/A5055899268,Rémi Laxenaire,https://orcid.org/0000-0001-5157-1821,Centre National de la Recherche Scientifique; Florida State University; Laboratoire de l'Atmosphère et des Cyclones; Météo-France,4,1
https://openalex.org/A5051665095,S. Fiameni,https://orcid.org/0000-0003-1316-5368,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5029100710,S. Gamba,,Azienda Sanitaria Locale N. 2 Savonese; Ospedale Santa Corona,2,1
https://openalex.org/A5109476504,S. Grazzi,,"Istituto Nazionale di Fisica Nucleare, Sezione di Genova; University of Messina",2,1
https://openalex.org/A5073584870,S. Mandraccia,,Azienda Sanitaria Locale N. 2 Savonese; Ospedale Santa Corona,2,1
https://openalex.org/A5067795727,S. Massucco,https://orcid.org/0000-0002-9053-9549,University of Genoa,1,1
https://openalex.org/A5004216357,S. Sigismondi,,,0,1
https://openalex.org/A5081523515,Sabrina Brigadoi,https://orcid.org/0000-0003-3032-7381,University of Padua,1,1
https://openalex.org/A5072036957,Sabrina Speich,https://orcid.org/0000-0002-5452-8287,Laboratoire de Météorologie Dynamique; École Normale Supérieure - PSL,2,1
https://openalex.org/A5065599261,Saleh Hamed,https://orcid.org/0000-0003-1128-5489,Free University of Bozen-Bolzano; Italian Institute of Technology,2,1
https://openalex.org/A5037191058,Sandra Zecchi‐Orlandini,https://orcid.org/0000-0002-5932-7118,University of Florence,1,1
https://openalex.org/A5101700553,Sara Bertelli,https://orcid.org/0000-0002-8662-7482,,0,1
https://openalex.org/A5118955130,Sara Giordanino,,Italian Institute of Technology,1,1
https://openalex.org/A5117884906,Sara Labbate,,National Research Council,1,1
https://openalex.org/A5081092121,Sara Massucco,https://orcid.org/0009-0003-9938-8163,University of Genoa,1,1
https://openalex.org/A5062750313,Sara Mongile,https://orcid.org/0000-0003-3611-2752,Italian Institute of Technology; University of Genoa,2,1
https://openalex.org/A5052504172,Sarà Uccella,https://orcid.org/0000-0003-4164-2125,,0,1
https://openalex.org/A5080849684,Sauro Manenti,https://orcid.org/0000-0002-5467-9640,University of Pavia,1,1
https://openalex.org/A5082153691,Sen Deng,https://orcid.org/0000-0002-2999-1843,Changsha University of Science and Technology,1,1
https://openalex.org/A5002268263,Sergio Altomonte,https://orcid.org/0000-0002-2518-0234,,0,1
https://openalex.org/A5008952664,Sergio Sibilio,https://orcid.org/0000-0002-8750-5401,,0,1
https://openalex.org/A5101963578,Shahzad Ali,https://orcid.org/0000-0002-0608-9515,Ospedale Policlinico San Martino; University of Bologna,2,1
https://openalex.org/A5082532885,Shahzad Ali,https://orcid.org/0000-0002-1302-1316,Istituti di Ricovero e Cura a Carattere Scientifico; Ospedale Policlinico San Martino; University of Bologna; University of Education; University of Okara,5,1
https://openalex.org/A5034593191,Shehzaib Shafique,https://orcid.org/0000-0001-9567-163X,Italian Institute of Technology,1,1
https://openalex.org/A5040022385,Sheng H. Wang,https://orcid.org/0000-0002-6226-6213,Aalto University; Commissariat à l'Énergie Atomique et aux Énergies Alternatives; Inria Saclay - Île de France; University of Helsinki,4,1
https://openalex.org/A5065099720,Silvia Maria Deambrosis,https://orcid.org/0000-0002-3186-232X,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5075193155,Silvia Pericu,https://orcid.org/0000-0001-7023-0432,,0,1
https://openalex.org/A5000964976,Silvio Scaravonati,https://orcid.org/0000-0003-0339-1193,University of Parma,1,1
https://openalex.org/A5116743860,Simmaco Di Lillo,,University of Rome Tor Vergata,1,1
https://openalex.org/A5080563616,Simona Barison,https://orcid.org/0000-0002-6324-0859,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5001789052,Simona Perotto,https://orcid.org/0000-0003-2994-7516,Politecnico di Milano,1,1
https://openalex.org/A5049150711,Simone Balocco,https://orcid.org/0000-0002-7149-7806,,0,1
https://openalex.org/A5039293712,Simone Battiston,https://orcid.org/0000-0002-3667-4176,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5060010305,Simone Caruso,https://orcid.org/0000-0002-2724-4342,University of Genoa,1,1
https://openalex.org/A5025256676,Simone Cutini,https://orcid.org/0000-0001-6332-3219,University of Padua,1,1
https://openalex.org/A5008528810,Simone Marini,https://orcid.org/0000-0003-0665-7815,Istituto di Scienze Marine del Consiglio Nazionale delle Ricerche; National Research Council; Stazione Zoologica Anton Dohrn; University of Palermo,4,1
https://openalex.org/A5104333605,Soha Sadeghi,,,0,1
https://openalex.org/A4221864915,"Sorgente, Tommaso",,,0,1
https://openalex.org/A5114567345,Stefano Avola,,University of Genoa,1,1
https://openalex.org/A5063406778,Stefano Buccelli,https://orcid.org/0000-0002-3453-8971,Italian Institute of Technology,1,1
https://openalex.org/A5007585669,Stefano Caneva,https://orcid.org/0000-0002-4064-6936,University of Genoa,1,1
https://openalex.org/A5070903717,Stefano Fasolin,https://orcid.org/0000-0001-7029-2772,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5076110819,Stefano Grisanti,https://orcid.org/0000-0002-6293-9756,Ospedale Santa Corona,1,1
https://openalex.org/A5003212054,Stefano Maludrottu,,Italian Institute of Technology,1,1
https://openalex.org/A5077175905,Stefano Poni,https://orcid.org/0000-0002-7238-2613,,0,1
https://openalex.org/A5010133857,Stefano Raffa,,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5115871305,Stefano Ravera,,Ingegneria dei Sistemi (Italy); University of Genoa,2,1
https://openalex.org/A5001502953,Susanna Mezzarobba,https://orcid.org/0000-0002-2576-4491,University of Genoa,1,1
https://openalex.org/A2809764315,Süleyman Mahircan Demir,https://orcid.org/0000-0002-6384-4062,,0,1
https://openalex.org/A5032791958,T Nagorna,,"Istituto Nazionale di Fisica Nucleare, Sezione di Genova",1,1
https://openalex.org/A5092449737,T. Vittorini,https://orcid.org/0009-0002-4390-5670,"Istituto Nazionale di Fisica Nucleare, Sezione di Genova; University of Genoa",2,1
https://openalex.org/A5072050834,Taher Yacoub,https://orcid.org/0009-0006-1542-1264,Conservatoire National des Arts et Métiers,1,1
https://openalex.org/A5115714752,Teresa Jurado Parras,,Instituto Cajal,1,1
https://openalex.org/A5044219642,Teresita Aloè,https://orcid.org/0009-0000-7779-1590,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5077478008,Thomas Bowman,https://orcid.org/0000-0002-9268-3915,Don Carlo Gnocchi Foundation,1,1
https://openalex.org/A5094116418,Timoteo Galia,,Osservatorio Astronomico di Cagliari,1,1
https://openalex.org/A5117579015,Tin Barisin,,Phoenix Contact (Germany),1,1
https://openalex.org/A5079844094,Tiziana Lencioni,https://orcid.org/0000-0003-3821-6256,Don Carlo Gnocchi Foundation,1,1
https://openalex.org/A2570762935,Tobias Egle,https://orcid.org/0000-0002-4765-2415,,0,1
https://openalex.org/A5101460319,Tuan-Anh Yang,https://orcid.org/0009-0005-3140-8046,Ho Chi Minh City University of Science; Vietnam National University Ho Chi Minh City,2,1
https://openalex.org/A5117579017,Udo Göbel,,Phoenix Contact (Germany),1,1
https://openalex.org/A5120184196,Ulises Torrella,,,0,1
https://openalex.org/A1969087002,V. Catania,,University of Palermo,1,1
https://openalex.org/A5010326662,V. Mascagna,https://orcid.org/0000-0003-3612-1608,"Istituto Nazionale di Fisica Nucleare, Sezione di Pavia; University of Brescia",2,1
https://openalex.org/A5026366485,Valentina Pennazio,https://orcid.org/0000-0002-3915-1880,,0,1
https://openalex.org/A5117095607,Valentina Vit,,Institute of Materials for Electronics and Magnetism; National Research Council,2,1
https://openalex.org/A5057050130,Valentina Zin,https://orcid.org/0000-0002-6126-3467,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5064565049,Valeria Falzarano,https://orcid.org/0000-0002-6040-1020,,0,1
https://openalex.org/A5017894654,Valeria Sarno,https://orcid.org/0009-0001-9497-1144,Piaggio (Italy); University of Pisa,2,1
https://openalex.org/A5077880770,Valerio Belcamino,https://orcid.org/0000-0002-9264-8191,University of Genoa,1,1
https://openalex.org/A5060870212,Valerio Gower,https://orcid.org/0000-0002-2803-8647,Don Carlo Gnocchi Foundation,1,1
https://openalex.org/A2009595497,Valter Tucci,https://orcid.org/0000-0002-3796-3826,,0,1
https://openalex.org/A5018678116,Valter Tucci,https://orcid.org/0000-0002-3796-3826,Italian Institute of Technology,1,1
https://openalex.org/A5007406858,Van Anh Ho,https://orcid.org/0000-0002-4519-0448,Japan Advanced Institute of Science and Technology,1,1
https://openalex.org/A5013135864,Vanessa Checchetto,https://orcid.org/0000-0001-8911-6146,,0,1
https://openalex.org/A5020682503,Vardan Galstyan,https://orcid.org/0000-0002-0615-3097,Institute of Materials for Electronics and Magnetism,1,1
https://openalex.org/A5086647789,Veronica Asta,,,0,1
https://openalex.org/A5099393643,Veronica Carpanese,https://orcid.org/0009-0009-7080-4868,,0,1
https://openalex.org/A5053796179,Veronica Garcia-Hansen,https://orcid.org/0000-0001-5934-5554,,0,1
https://openalex.org/A5086426608,Victor Barasuol,https://orcid.org/0000-0003-4966-5743,Italian Institute of Technology,1,1
https://openalex.org/A5011863591,Vincent Taillandier,https://orcid.org/0000-0001-6922-0229,,0,1
https://openalex.org/A5042147591,Vincenza Cinzia Santoro,https://orcid.org/0000-0003-2875-2805,,0,1
https://openalex.org/A2482881159,Vincenzo Mariano Mastronardi,,,0,1
https://openalex.org/A5038963943,Vinicio Tincani,,Italian Institute of Technology,1,1
https://openalex.org/A5041998590,Vinícius Rosa Cota,https://orcid.org/0000-0002-2338-5949,Italian Institute of Technology,1,1
https://openalex.org/A5077663474,Violet Ka I Pun,https://orcid.org/0000-0002-8763-5548,,0,1
https://openalex.org/A5065992827,Virginia Casella,https://orcid.org/0009-0008-3136-468X,University of Genoa,1,1
https://openalex.org/A5093612476,Virginia Pelagotti,,University of Genoa,1,1
https://openalex.org/A5083368342,Vladislav Myrov,https://orcid.org/0000-0001-5147-2727,Aalto University,1,1
https://openalex.org/A5019587799,Wendy Kreshpa,https://orcid.org/0009-0004-6810-4815,University of Genoa,1,1
https://openalex.org/A5099073554,Wilhem Riom,,,0,1
https://openalex.org/A5038936472,Xiongchuan Huang,https://orcid.org/0000-0002-7581-2084,Fudan University,1,1
https://openalex.org/A5100385601,Yang Li,https://orcid.org/0000-0001-9003-6282,Shenzhen University,1,1
https://openalex.org/A5085109752,Yannick Bornat,https://orcid.org/0000-0003-4758-7227,Centre National de la Recherche Scientifique; Institut Polytechnique de Bordeaux; Université de Bordeaux,3,1
https://openalex.org/A5027066788,Yelena Tonoyan,https://orcid.org/0000-0002-6141-1933,Italian Institute of Technology,1,1
https://openalex.org/A5071244072,Youssef Amin,https://orcid.org/0000-0001-7550-6143,Italian Institute of Technology,1,1
https://openalex.org/A5111340740,Youssef Attia,,,0,1
https://openalex.org/A5008917271,Yuki Kagaya,https://orcid.org/0000-0003-0146-1709,Purdue University West Lafayette,1,1
https://openalex.org/A5026477234,Yuxu Peng,,Changsha University of Science and Technology,1,1
https://openalex.org/A5093251743,Zoe Betta,,University of Genoa,1,1
https://openalex.org/A5081494185,Zoi Kokkini,https://orcid.org/0000-0002-5557-6141,Istituto di Scienze Marine del Consiglio Nazionale delle Ricerche; National Research Council,2,1
https://openalex.org/A5076619315,Édouard Leymarie,https://orcid.org/0000-0001-9705-407X,Centre National de la Recherche Scientifique; Laboratoire d’Océanographie de Villefranche; Sorbonne Université,3,1
